Student_ID,Age,Gender,Hours_Studied,Attendance,Sleep_Hours,Stress_Level,Screen_Time,Previous_GPA,Part_Time_Job,Study_Method,Diet_Quality,Internet_Quality,Extracurricular,Tutoring_Sessions_Per_Week,Family_Income_Level,Exam_Anxiety_Score,Grade
STU01587,19,Male,4.7,83.5,5.9,3.5,3,3.21,No,Offline,Average,Excellent,No,0,High,6.5,B
STU01588,24,Female,4.87,79.7,6.8,7.1,4.1,3.11,No,Online,Average,Excellent,Yes,1,Low,5.4,B
STU01589,22,Female,6.97,100,8.2,5.6,3.7,3.49,Yes,Offline,Good,Excellent,Yes,3,Middle,3.6,A
STU01590,17,Female,6.43,92.8,6.7,4.2,3,3.21,No,Offline,Poor,Excellent,Yes,3,Middle,2.8,A
STU01591,18,Female,2.71,65.4,6.6,8.1,4.5,2.86,Yes,Online,Average,Good,No,0,High,5.9,D
STU01592,22,Female,7.03,83,4.9,5.2,2.4,3,No,Offline,Poor,Average,No,4,Middle,3.9,A
STU01593,19,Male,4.95,68.3,7,1.7,5.7,4,No,Online,Poor,Good,Yes,3,Low,1.7,A
STU01594,18,Female,6.64,82.6,6.4,6.1,3.7,3.06,No,Offline,Good,Average,No,3,Middle,5.5,A
STU01595,23,Female,1,77.6,8.1,2,2.5,1.74,No,Online,Average,Average,Yes,0,Low,4.3,C
STU01596,24,Female,1.89,82.8,5.5,3.4,3.6,2.49,No,Hybrid,Average,Average,No,1,Low,3.6,C
STU01597,21,Female,6.19,77,7.3,3.4,5.1,3.25,No,Offline,Average,Good,No,3,Middle,5.7,A
STU01598,18,Male,1.4,59.7,6.3,6.4,5,3.66,No,Offline,Average,Average,Yes,1,Middle,6.3,D
STU01599,21,Female,5.78,86.4,8,7.3,4.5,3.5,Yes,Hybrid,Poor,Average,No,0,Low,4.6,B
STU01600,22,Male,5.68,62.2,7.2,4.9,5,3.65,Yes,Offline,Poor,Good,Yes,3,Low,5.6,B
STU01601,21,Male,5.29,71.2,5.4,1.9,3.6,2.55,No,Offline,Average,Excellent,Yes,4,Middle,2.9,A
STU01602,22,Female,5.71,73,6,4,4.6,3.24,Yes,Hybrid,Good,Good,No,0,Middle,4.2,A
STU01603,22,Male,5.53,82,9.3,3.3,4.3,3.02,Yes,Hybrid,Average,Excellent,No,3,Middle,4.5,A
STU01604,22,Female,5.89,68.3,8.1,4.8,3.7,2.79,No,Online,Poor,Average,No,3,Middle,6.3,A
STU01605,22,Male,4.19,78.7,7.3,4.5,3,2.67,No,Hybrid,Good,Average,No,2,Low,3.1,A
STU01606,22,Male,4.96,81.1,6.7,6.1,4.9,3.87,No,Hybrid,Good,Good,No,2,Low,3.1,A
STU01607,18,Female,10.86,99.5,6.7,6.5,1.8,3.08,Yes,Offline,Average,Good,Yes,3,High,4.5,A
STU01608,22,Female,7.27,73.8,6.3,5.6,3.9,2.42,Yes,Offline,Good,Good,Yes,2,Middle,3.9,A
STU01609,18,Female,6.22,82.9,6.3,5.2,2,2.93,No,Hybrid,Average,Good,No,2,Middle,3.1,A
STU01610,22,Female,5.78,86.9,6.9,1.8,3.9,3.54,No,Hybrid,Good,Good,No,3,High,6.6,A
STU01611,21,Female,3.54,78.6,7.4,7.9,2.5,3.1,No,Hybrid,Poor,Excellent,Yes,4,Middle,1.6,A
STU01612,23,Male,5.45,82.3,4.9,3.5,3.9,3.35,No,Online,Poor,Average,No,3,Low,1.5,A
STU01613,22,Male,4.51,90,5,2.2,3.8,3.36,No,Online,Poor,Average,No,2,High,1.3,A
STU01614,19,Male,6.89,73.9,7,3.4,4.1,2.7,No,Online,Average,Good,Yes,1,Low,5.8,A
STU01615,22,Female,3.17,51.9,6.5,1,5.5,2.62,Yes,Hybrid,Average,Average,No,0,Middle,5.8,B
STU01616,22,Female,0.27,77.6,6.2,6.4,7,3.36,Yes,Online,Average,Average,Yes,0,Middle,5.6,Fail
STU01617,21,Male,3.88,83.4,8.3,4.3,2.2,2.23,No,Online,Good,Average,No,2,Middle,3.5,A
STU01618,24,Female,6.39,85.5,7.6,7.4,3.9,2.33,No,Hybrid,Average,Average,No,3,Middle,3.6,A
STU01619,20,Female,9.92,85.4,6.2,7.3,5.6,2.72,No,Hybrid,Average,Average,No,1,Middle,1,A
STU01620,21,Male,7.05,92.1,5.6,8.4,2,3.86,Yes,Online,Average,Poor,Yes,2,High,3.6,A
STU01621,19,Male,3.04,81.1,7.3,2.6,3.4,3.83,Yes,Offline,Good,Good,No,3,High,2,A
STU01622,20,Female,4.56,74.6,7.6,5.4,5.4,3.49,No,Hybrid,Poor,Good,No,2,Low,5.4,A
STU01623,17,Female,3.1,69.2,4,6.2,5.2,2.89,No,Offline,Average,Good,Yes,0,High,4.4,C
STU01624,17,Female,4.63,67.4,7.5,4.5,4,3.42,No,Offline,Poor,Good,Yes,3,Low,4.8,B
STU01625,24,Male,3.21,89.9,9.1,6.1,4.4,3.06,No,Offline,Good,Average,No,1,Low,6.2,A
STU01626,19,Non-Binary,1.71,74.3,7.5,5.4,2,3.99,Yes,Offline,Poor,Average,No,3,High,5.9,B
STU01627,21,Male,5.89,72.3,8.1,3.7,3.1,2.72,No,Offline,Average,Average,Yes,3,Middle,4.4,A
STU01628,18,Male,5.39,95.2,6,5,7.2,2.46,No,Online,Average,Excellent,Yes,1,Low,4.1,A
STU01629,19,Non-Binary,4.66,67.2,7.3,5.2,3.4,2.02,Yes,Hybrid,Average,Good,Yes,0,Middle,3.5,C
STU01630,23,Male,5.69,88.9,7.6,1,3.4,4,No,Online,Average,Average,Yes,2,Middle,3.3,A
STU01631,20,Female,9.07,70.3,8.9,5.6,2.9,2.48,No,Hybrid,Good,Average,No,1,Middle,3.6,A
STU01632,20,Male,5.23,75,6.5,2.7,5.6,3.16,No,Offline,Poor,Excellent,Yes,4,Middle,3.1,A
STU01633,22,Female,4.24,75.1,6.8,3.1,4.1,2.06,No,Online,Average,Good,Yes,1,High,2.8,B
STU01634,17,Female,6.73,84,9.1,5.3,3.7,3.66,Yes,Online,Poor,Excellent,No,3,Low,4,A
STU01635,24,Male,1.72,76.6,6.2,4.9,2.6,4,No,Online,Average,Average,Yes,2,Low,3,B
STU01636,20,Female,6.51,89.4,7.3,7.4,3.7,3.19,Yes,Online,Good,Average,No,2,Low,6,A
STU01637,19,Male,3.45,74,7,5.5,4.5,2.32,No,Online,Average,Good,No,1,Low,5.7,C
STU01638,20,Female,3.37,98.8,5.6,1.2,2.4,3.38,No,Offline,Average,Good,No,3,High,5.5,A
STU01639,24,Male,5.22,76.3,7.6,4.3,2.9,2.19,No,Hybrid,Poor,Good,No,1,High,6,B
STU01640,24,Male,8.34,62,6.7,5.6,4.7,3.21,No,Online,Average,Good,Yes,4,Middle,6.5,A
STU01641,24,Male,3.51,70.4,6.7,2.8,5.8,3,No,Hybrid,Average,Good,Yes,0,Middle,4.7,B
STU01642,19,Male,6.9,70.6,8.9,6.6,1.9,3.28,Yes,Hybrid,Good,Good,No,3,High,3,A
STU01643,18,Female,5.76,82.9,4.1,4.3,6.7,3.53,No,Offline,Poor,Average,No,0,Low,4.3,B
STU01644,22,Male,2.22,66.3,7.3,5.7,5.8,2.83,Yes,Offline,Poor,Average,Yes,0,Low,8.2,C
STU01645,17,Male,6.83,91.7,6.9,2.7,4.3,2.43,Yes,Online,Good,Excellent,No,2,Middle,2,A
STU01646,20,Male,3.35,71,7.3,4.8,3.4,3.37,Yes,Online,Good,Average,No,0,High,4.1,C
STU01647,19,Male,2.06,75,6.7,4.9,4.6,3.08,No,Offline,Poor,Good,Yes,0,Middle,6.3,C
STU01648,21,Female,3.42,90.8,6.2,6.1,1,3.68,Yes,Offline,Average,Good,No,0,Middle,4,A
STU01649,17,Non-Binary,3.55,58.7,7,8.2,3.5,3.27,No,Offline,Average,Excellent,No,0,Low,7.5,C
STU01650,18,Male,6.18,100,7.5,1.9,3.1,3.78,No,Hybrid,Average,Good,No,3,Middle,1.6,A
STU01651,19,Female,3.54,71.3,7.8,7.3,4.3,4,No,Offline,Average,Good,No,2,High,3.4,A
STU01652,23,Female,7.99,60.7,6.4,5.8,6.3,2.78,No,Online,Good,Excellent,No,1,Middle,3.8,A
STU01653,23,Male,5.44,95.2,7.6,7.7,4.2,2.26,No,Hybrid,Good,Excellent,Yes,3,Middle,2.6,A
STU01654,22,Female,3.56,77.9,6.8,6.7,2.5,3.57,No,Online,Poor,Good,Yes,1,Middle,5.7,B
STU01655,22,Female,3.33,62.1,6.2,6.2,2.1,2.69,No,Offline,Average,Good,Yes,1,High,5.4,C
STU01656,18,Female,5.46,86.3,7.8,7.3,0.5,2.84,No,Online,Good,Average,No,2,Middle,3.2,A
STU01657,18,Female,0.94,96.3,7.4,4,4.3,3.65,No,Offline,Average,Good,No,2,Middle,3.4,B
STU01658,22,Male,0.65,96.4,7.9,1.4,2.1,2.39,No,Online,Good,Excellent,No,2,Middle,3.7,A
STU01659,20,Female,3.23,86.1,6.8,3.3,4.6,2.69,No,Offline,Good,Excellent,No,2,Low,2.5,A
STU01660,20,Female,6.26,70,5.3,3.8,4.5,2.91,No,Hybrid,Average,Average,No,0,High,5.1,A
STU01661,19,Female,5.36,74.6,8.1,6.8,5.3,3.05,Yes,Hybrid,Average,Good,No,3,High,5.8,A
STU01662,21,Female,5.04,88.4,6.9,3.8,6.9,2.88,No,Offline,Poor,Good,Yes,2,Middle,6.2,A
STU01663,19,Male,4.57,84.6,6,3.2,4.3,2.95,No,Online,Average,Excellent,No,2,Low,5,A
STU01664,21,Non-Binary,0.64,77.1,5.6,6.1,3.9,2.67,Yes,Online,Good,Good,No,0,Middle,6.5,D
STU01665,18,Female,4.35,94.8,7.8,5.6,5.4,2.45,No,Offline,Good,Good,No,0,Middle,4.2,B
STU01666,17,Male,1.45,67.1,7.3,5.3,5.6,3.59,Yes,Offline,Good,Poor,Yes,2,Middle,6.3,C
STU01667,19,Male,6.67,96.6,8.1,5.3,5.3,3.1,Yes,Hybrid,Average,Good,No,0,Low,4.1,A
STU01668,19,Female,4.98,68.9,7.1,3.8,4.5,3.5,No,Online,Average,Poor,No,1,High,3.4,A
STU01669,21,Male,4.82,75,6.1,8,4.8,2.04,Yes,Hybrid,Average,Excellent,Yes,2,High,5.6,C
STU01670,24,Male,5.8,79.2,6.4,2.8,2.9,3.14,No,Offline,Good,Good,Yes,3,High,5.7,A
STU01671,18,Male,5.65,88.2,7.5,7.7,4.9,2.72,No,Hybrid,Good,Good,Yes,2,Middle,2.9,A
STU01672,18,Male,5.46,92.4,5.8,2.4,4.2,3.27,Yes,Offline,Poor,Good,No,4,High,5.5,A
STU01673,23,Male,5.7,64.2,6.8,6.2,5,3.05,No,Offline,Good,Excellent,Yes,2,Middle,4.3,A
STU01674,24,Male,3.82,70.7,6.4,3.5,2,3.02,Yes,Online,Average,Average,Yes,1,Middle,4.5,B
STU01675,21,Male,2.33,72.9,6.5,3.5,4.5,3.63,Yes,Offline,Poor,Average,No,1,High,3.9,B
STU01676,18,Female,5.68,78.7,10,3.6,3.7,2.98,Yes,Hybrid,Average,Excellent,No,2,High,4,A
STU01677,24,Female,7.89,71.9,4.6,4.1,5.2,3.34,Yes,Online,Poor,Excellent,No,3,High,4.7,A
STU01678,22,Male,7.02,68.9,7.3,8.4,5.1,3.01,No,Offline,Average,Excellent,Yes,4,High,4.4,B
STU01679,24,Male,4.57,95.5,5.7,2.7,4.1,2.92,No,Offline,Poor,Average,No,1,Middle,5.7,B
STU01680,20,Female,6.22,87.4,9.5,4.9,3.3,2.13,No,Offline,Poor,Average,Yes,2,Middle,3.2,A
STU01681,23,Male,4.12,80.4,6.6,6.4,2.8,3.08,No,Offline,Poor,Poor,No,0,High,4.4,B
STU01682,22,Male,5.77,89.6,6.8,5.3,4.5,3.65,Yes,Offline,Poor,Average,Yes,2,Middle,1.5,A
STU01683,17,Male,3.78,77.8,7.5,1.6,4.4,3.17,Yes,Hybrid,Average,Good,No,4,Low,5,A
STU01684,19,Female,5.28,64.4,7.7,3.5,3.9,3.33,Yes,Offline,Good,Average,No,3,High,3.9,A
STU01685,23,Female,9.01,61,6.8,7.6,4.6,3.3,No,Offline,Good,Good,No,2,High,6,A
STU01686,17,Female,6.54,86.4,8.5,1.3,5.7,2.77,No,Hybrid,Average,Average,No,2,Middle,4.9,A
STU01687,19,Female,8,79.4,7,2.9,0.7,3.17,No,Online,Good,Average,Yes,0,High,4.4,A
STU01688,20,Female,3.45,79.2,8.3,3.3,5.3,3.38,Yes,Online,Good,Excellent,Yes,1,Middle,5.7,A
STU01689,24,Male,3.63,69.9,6.6,7.8,6,3.42,Yes,Offline,Good,Average,No,2,High,5.2,B
STU01690,18,Female,4.92,81.6,5.9,5.7,2.7,2.92,Yes,Hybrid,Average,Average,No,1,Middle,5.8,A
STU01691,22,Male,6.11,82.6,6.4,5.6,4.7,3.32,No,Hybrid,Good,Average,Yes,1,Middle,2.9,A
STU01692,21,Female,4.58,94.3,6,4.9,3.7,3.3,Yes,Hybrid,Good,Average,Yes,2,High,4.7,A
STU01693,22,Female,7.03,93.3,5.1,2.7,4.7,3.12,No,Offline,Poor,Good,No,2,High,5,A
STU01694,20,Female,3.9,73.8,6.1,6.5,3.4,3.24,No,Hybrid,Poor,Average,No,0,High,2.2,B
STU01695,17,Male,7.72,99.1,5.6,5.3,5.9,3.06,No,Offline,Good,Good,No,0,High,5.9,A
STU01696,21,Male,6.94,89.8,7.7,3.4,3.7,3.03,Yes,Hybrid,Good,Excellent,No,2,Low,1.9,A
STU01697,18,Female,2.77,96,8.8,6.9,6.9,2.45,No,Online,Average,Good,No,0,Low,3.2,B
STU01698,20,Female,6.17,78.6,5.7,3.8,1.8,2.62,No,Online,Average,Poor,Yes,0,High,1,A
STU01699,21,Female,4.55,90.8,7.1,2.2,4,3.11,Yes,Offline,Poor,Good,Yes,3,High,4.5,A
STU01700,20,Male,7.04,64.1,5.9,5.9,2.8,3.05,No,Hybrid,Average,Poor,No,2,Middle,1.2,A
STU01701,24,Female,3.92,92.6,8.1,4,2.3,2.51,No,Online,Average,Good,No,2,Low,2.9,A
STU01702,20,Female,5.62,72.8,8.6,3.8,4.7,2.26,Yes,Online,Average,Good,No,2,Middle,5.6,B
STU01703,18,Female,6.09,84.7,6.3,6.3,7.4,3.23,No,Offline,Poor,Average,No,0,Middle,5.3,B
STU01704,23,Female,1.21,73.5,7.8,2.9,4.4,2.83,No,Offline,Average,Excellent,No,1,High,4.7,C
STU01705,19,Female,1.24,80.5,4.9,3.6,4,2.48,No,Offline,Poor,Excellent,No,0,Low,4.9,D
STU01706,21,Female,5.26,81.1,7.4,7.6,4.6,2.7,No,Offline,Good,Excellent,Yes,1,Low,4.3,B
STU01707,24,Female,4.75,67,8,7.6,4.3,3.48,No,Offline,Average,Average,Yes,1,High,5.3,A
STU01708,18,Non-Binary,7.03,81.9,7.3,9.1,4.6,2.75,Yes,Online,Poor,Good,No,0,Low,6.1,B
STU01709,20,Male,5.45,90.4,7.8,7.9,4,2.53,No,Offline,Average,Excellent,No,1,High,7.6,B
STU01710,24,Male,2.46,81.4,8.4,3.4,5.3,2.76,No,Hybrid,Average,Average,Yes,1,Middle,4,B
STU01711,18,Female,5.66,92.2,9.9,4.1,4.1,3.3,Yes,Online,Good,Excellent,No,2,Middle,1.4,A
STU01712,23,Female,3.5,100,7.2,5.2,4.1,2.4,No,Offline,Good,Poor,No,2,Low,5.1,B
STU01713,24,Female,4.54,81.8,7,7.3,7.7,2.24,No,Offline,Good,Poor,No,1,Middle,6.1,C
STU01714,24,Female,3.98,94.7,7.9,4.5,3.5,3.5,No,Offline,Good,Good,Yes,2,Middle,4,A
STU01715,19,Male,5.7,82.4,6.1,6,6.1,2.99,Yes,Offline,Good,Good,Yes,3,High,3.1,A
STU01716,22,Female,2.16,68.8,8.1,9.6,3.9,1.87,No,Online,Poor,Good,Yes,0,Middle,3.3,D
STU01717,21,Female,2.76,88.7,5.9,4.6,4.7,3.34,Yes,Hybrid,Average,Excellent,Yes,3,Low,2.1,A
STU01718,19,Male,0.55,68.1,7.2,3.7,4.6,2.43,Yes,Online,Poor,Average,No,0,High,6.8,C
STU01719,17,Male,9.29,81,6,4.3,3.3,2.61,Yes,Online,Poor,Average,Yes,1,Low,4.5,A
STU01720,21,Female,3,100,5.6,3.7,5.3,2.98,No,Offline,Average,Excellent,No,2,High,5.9,B
STU01721,19,Male,3.27,73.3,7.1,6.2,4.1,3.58,No,Hybrid,Good,Average,Yes,2,Low,5,B
STU01722,20,Female,2.69,68.9,5.9,1.2,4.4,2.61,Yes,Offline,Average,Good,Yes,1,Middle,6.2,B
STU01723,21,Male,3.71,76.7,5.6,7.8,2.3,3.12,No,Hybrid,Good,Good,No,2,Low,5.9,B
STU01724,21,Female,4.12,85,6.7,3.3,8,4,No,Online,Poor,Poor,No,1,Middle,4.6,B
STU01725,18,Female,6.23,89.2,5.9,6.1,4,2.9,No,Offline,Average,Average,No,3,Middle,3.5,A
STU01726,20,Female,5.35,74.5,7.3,5,2.9,3.56,No,Offline,Good,Good,No,2,Middle,1,A
STU01727,17,Male,5.66,74,7.6,5.9,5.2,3.34,No,Offline,Poor,Excellent,No,1,Low,2.7,A
STU01728,22,Female,3.82,86.7,7.5,3.4,4.2,3.49,Yes,Offline,Average,Good,No,1,High,3.9,B
STU01729,24,Male,4.85,79.7,9.2,8.6,4.6,3.92,No,Online,Average,Good,No,4,High,3.7,A
STU01730,23,Male,7.44,91,6.9,6.2,4.3,2.65,No,Offline,Average,Good,Yes,2,Middle,2.4,A
STU01731,19,Non-Binary,4.95,72.1,6.6,5.8,1.9,3.24,No,Online,Poor,Average,No,4,Middle,6.3,B
STU01732,18,Female,5.61,95,7.3,3.9,4.7,2.87,Yes,Hybrid,Good,Average,Yes,0,Middle,2.8,A
STU01733,19,Female,0.94,83.3,6.4,6.1,4.4,2.57,No,Online,Poor,Good,No,0,Low,8.7,D
STU01734,17,Male,6.03,79.9,5.4,6,2.4,2.86,No,Offline,Poor,Poor,Yes,0,High,2.7,A
STU01735,24,Male,5.52,63.9,7.6,1.6,4.6,2.69,No,Offline,Average,Average,No,2,Middle,3.1,A
STU01736,17,Male,7.58,77.1,6,4.2,4,3.13,Yes,Offline,Average,Good,No,3,Middle,2.4,A
STU01737,21,Female,0.52,79.4,6,4.7,3.7,3.21,Yes,Offline,Average,Good,Yes,2,Middle,5,C
STU01738,23,Female,5.04,92.1,6.5,5.5,3,3.12,No,Online,Average,Poor,No,2,Middle,5.2,A
STU01739,17,Female,4.74,82.2,7,5.2,5.3,2.94,Yes,Hybrid,Average,Good,Yes,3,High,3.6,A
STU01740,19,Female,5.15,70.1,6.4,6.9,2.9,3.09,No,Offline,Average,Good,Yes,1,Middle,4.5,B
STU01741,20,Male,3.72,66.2,4.3,10,4,2.72,No,Hybrid,Poor,Poor,Yes,0,Middle,5.3,D
STU01742,20,Male,5.4,89.6,7,8.6,3.9,3.89,No,Online,Poor,Excellent,No,1,Middle,4.1,B
STU01743,21,Male,6.38,68.4,7.3,5,6.1,2.64,No,Hybrid,Good,Poor,No,0,Low,5.2,B
STU01744,22,Male,5.06,98.4,7.4,7.1,4.8,2.7,Yes,Offline,Average,Excellent,No,3,Middle,4.4,B
STU01745,19,Male,4.38,83.1,9,6.3,3.5,2.99,No,Online,Good,Poor,No,2,High,3.3,A
STU01746,19,Female,4.54,75.1,5.8,5.5,7,2.85,No,Offline,Average,Excellent,No,2,Middle,6.9,C
STU01747,17,Male,4.19,71.9,9.2,5.4,7.1,2.17,No,Online,Average,Poor,No,2,Middle,5.3,B
STU01748,23,Female,5.04,94.7,7.4,2,6.8,2.34,Yes,Offline,Good,Good,Yes,1,Middle,2.6,A
STU01749,19,Male,3.53,78.9,6.2,6.5,2.7,2.77,No,Offline,Good,Average,Yes,2,Middle,5.3,C
STU01750,18,Non-Binary,0.98,82.2,9.1,8.2,4.8,2.97,Yes,Hybrid,Poor,Good,Yes,1,High,5.7,D
STU01751,22,Female,7.67,59.6,6.7,6.7,1.2,2.76,No,Online,Good,Good,No,1,Low,4.3,A
STU01752,17,Female,1.44,81.9,8.2,4,3.6,3.14,No,Offline,Average,Poor,Yes,3,Middle,4,A
STU01753,18,Male,4.72,69.8,5.7,6.5,5.7,3.15,No,Offline,Average,Good,Yes,0,Middle,7.1,C
STU01754,21,Female,2.34,56.9,8.3,2.3,3.4,2.71,Yes,Online,Poor,Poor,No,3,Middle,4,B
STU01755,20,Female,4.38,77.9,8.1,3.7,3.5,3.19,Yes,Offline,Poor,Excellent,Yes,3,High,4.1,B
STU01756,21,Male,3.02,79,6.7,4.6,3.1,3.36,No,Online,Average,Poor,No,1,Low,3.3,B
STU01757,20,Male,4.86,67.5,8.8,5.4,4,3.03,No,Online,Poor,Good,Yes,3,Low,3.8,A
STU01758,21,Male,3.26,100,5.4,1.5,1.3,3.98,No,Hybrid,Poor,Good,Yes,1,Middle,1.1,A
STU01759,19,Female,2.35,68.2,9.7,8.5,3.2,3.02,Yes,Hybrid,Good,Average,Yes,0,Middle,5.7,B
STU01760,18,Female,5.56,71,5.3,1.1,7.1,3.45,No,Offline,Poor,Average,Yes,2,Middle,3.7,A
STU01761,20,Female,7.61,83.1,7.4,4,7.2,2.79,Yes,Hybrid,Average,Good,No,5,High,3.6,A
STU01762,17,Male,5.63,83.5,7,7.8,4.8,2.71,Yes,Hybrid,Average,Good,Yes,1,Middle,5.1,A
STU01763,18,Male,5.15,83.1,3.2,5.6,3.8,2.8,No,Offline,Average,Excellent,Yes,0,Low,5.6,B
STU01764,17,Female,2.83,77.5,7.3,6.4,3.6,3.6,Yes,Hybrid,Average,Average,No,0,Low,3,B
STU01765,18,Male,4.76,96.1,6.5,6.3,5.5,3.38,Yes,Offline,Average,Good,No,3,Low,3.4,A
STU01766,18,Female,5.82,71.8,5.7,9.4,4.8,2.87,No,Online,Average,Average,No,1,Middle,4.5,B
STU01767,21,Female,3.63,61.1,6.1,3.4,3,3.14,Yes,Online,Poor,Average,No,0,High,5.3,C
STU01768,20,Male,6.73,69.4,5.1,4.7,2.4,3.12,Yes,Offline,Average,Good,No,2,High,4.2,B
STU01769,20,Female,4.84,78.6,8.2,4.7,3.7,2.52,No,Offline,Average,Average,Yes,2,Low,6.9,B
STU01770,23,Male,5.63,81,5.7,1.7,5.1,3.56,No,Offline,Average,Good,No,2,High,3.8,A
STU01771,18,Female,3.93,100,6.5,7.4,1.7,3.44,No,Offline,Poor,Good,No,1,Low,6,C
STU01772,19,Male,3.94,79.3,8.6,7.7,2.7,2.84,Yes,Online,Average,Good,Yes,1,Middle,1.6,B
STU01773,19,Female,5.36,75.4,9.1,6.6,5.1,3.94,Yes,Offline,Good,Excellent,Yes,2,Low,4.5,A
STU01774,17,Male,5.69,74.6,5.1,1.6,4.2,2.07,No,Offline,Average,Good,Yes,3,Low,7.9,A
STU01775,17,Male,5.61,71.6,7.4,5.8,3,3.56,No,Offline,Average,Good,Yes,3,High,6.3,A
STU01776,21,Female,2.88,87.6,8.6,7.3,3.2,2.58,No,Hybrid,Good,Good,Yes,0,Middle,4.9,C
STU01777,18,Male,3.44,67.8,8.3,3.5,4.7,2.94,No,Offline,Average,Good,Yes,0,Middle,7.6,A
STU01778,17,Female,4.87,94.4,5.5,5.9,4.7,2.68,Yes,Hybrid,Poor,Poor,No,2,Middle,4.8,B
STU01779,17,Male,1.2,70.4,6.4,6.1,2.1,2.2,No,Online,Average,Poor,No,1,Low,6.7,C
STU01780,22,Female,7,73.3,7.3,5.8,5.5,2.55,No,Online,Poor,Poor,No,2,Middle,4,B
STU01781,18,Male,5.54,80.7,8.1,7,5.1,3.98,Yes,Offline,Poor,Good,No,2,High,3.6,A
STU01782,24,Female,4.99,63.2,7.9,4.3,4,2.8,No,Offline,Good,Excellent,Yes,1,Low,1,A
STU01783,21,Male,3.48,81.5,5.4,4.3,1.8,2.95,Yes,Online,Good,Average,No,1,Middle,6.9,C
STU01784,17,Male,6.54,80,7.8,4.9,0.7,3,Yes,Offline,Good,Average,No,3,Middle,3.8,A
STU01785,21,Male,4.36,94,8.3,1.9,3.9,2.96,Yes,Offline,Average,Excellent,Yes,2,Middle,3.7,A
STU01786,20,Female,8.7,87.7,8.8,5.3,4.9,2.11,Yes,Online,Good,Excellent,Yes,5,Middle,3.9,A
STU01787,21,Male,5.69,55.1,7.6,5.4,4.4,2.41,No,Hybrid,Poor,Good,Yes,0,Middle,4.2,B
STU01788,24,Female,1.92,84,5.9,3.6,5.4,3.69,Yes,Online,Average,Average,Yes,2,High,5,B
STU01789,19,Female,6.35,69.8,7.4,4.6,4.4,2.56,No,Offline,Average,Average,Yes,0,Middle,6.7,B
STU01790,24,Male,3.84,70,7.4,4.5,3.7,3.28,Yes,Hybrid,Poor,Poor,Yes,2,Middle,5.6,B
STU01791,19,Female,3.86,71.4,5.5,5.1,4.9,3.04,No,Hybrid,Good,Average,Yes,0,Middle,4.4,B
STU01792,21,Male,4.41,100,5.4,5.5,5.5,3.07,Yes,Online,Poor,Average,Yes,1,Middle,3.9,A
STU01793,19,Male,4.64,75.6,7.7,3.7,2.6,3.39,Yes,Online,Average,Good,No,2,Middle,3.8,A
STU01794,20,Female,5.4,80.2,8.6,8.2,5.8,3.2,No,Online,Average,Poor,Yes,2,Middle,3.2,B
STU01795,18,Female,6.42,89.5,7.1,5.7,4.5,3.16,No,Hybrid,Average,Average,Yes,2,Middle,3.7,A
STU01796,19,Female,5.8,99,7.2,5.6,3.7,1.96,No,Hybrid,Good,Average,No,2,Middle,4.8,A
STU01797,19,Male,3.44,76.1,6.2,4,5.8,3.04,No,Offline,Good,Good,No,2,Low,4.3,A
STU01798,21,Male,2.19,81.6,6.6,5.1,3.6,3.1,No,Online,Average,Good,Yes,1,Middle,3.9,B
STU01799,20,Male,3.28,82.8,7.7,5.5,4.8,3.39,Yes,Offline,Average,Good,No,3,High,4.2,B
STU01800,23,Female,5.61,81,8,6.6,6.6,2.43,No,Offline,Average,Average,Yes,2,High,6.3,B
STU01801,23,Female,6.62,77.9,6.9,3.3,4.5,3.69,Yes,Offline,Good,Average,Yes,2,High,1.7,A
STU01802,23,Female,8.49,68.4,4.3,8,2.8,2.28,No,Online,Good,Poor,Yes,4,Middle,2.7,A
STU01803,23,Male,2.19,74.7,7.1,3.3,5.2,2.21,Yes,Online,Good,Average,No,1,Low,3.2,C
STU01804,18,Male,5.04,71.8,5.3,8.6,2.6,3.32,No,Online,Good,Excellent,Yes,1,Middle,4.7,B
STU01805,24,Male,4.43,69.8,4.7,3.3,6.1,2.82,No,Offline,Poor,Excellent,No,1,Low,6.8,C
STU01806,21,Male,4.08,74.4,6.2,3.9,4.2,2.84,No,Online,Average,Good,Yes,2,High,6.4,B
STU01807,21,Male,5.16,79.4,8.8,3.8,5.5,2.93,Yes,Offline,Average,Excellent,No,1,Middle,6.9,B
STU01808,22,Female,4.39,73.1,5.2,6.2,2.8,3.01,No,Offline,Average,Good,Yes,0,High,3.8,B
STU01809,20,Female,4.35,75.9,7.1,5.6,3.5,2.19,No,Offline,Average,Poor,No,1,High,5.6,B
STU01810,23,Female,3.59,89.3,7.3,7.9,6.1,2.36,No,Hybrid,Poor,Excellent,No,1,High,4.8,C
STU01811,18,Male,5.67,87.6,8.6,5,6.4,3.75,No,Online,Poor,Poor,No,4,High,6,A
STU01812,20,Male,6.99,70,6.2,7.4,2.2,4,No,Online,Good,Good,Yes,3,Middle,6.2,A
STU01813,23,Female,8.15,61.3,7,3.9,3.3,2.91,No,Offline,Poor,Average,No,2,Middle,4,A
STU01814,18,Male,3.83,100,5.7,5.2,3.1,3.38,Yes,Offline,Good,Average,No,3,Middle,2.4,A
